ccode,name,isic3rev2,isicnames,ID_elast,ID_elast_se
"SVK","SLOVAKIA","353","Petroleum refineries",-.9264514,.1085924
"SVK","SLOVAKIA","354","Miscellaneous petroleum and coal products",-1.002052,.0039874
"SVK","SLOVAKIA","355","Rubber products",-1.019915,.0324942
"SVK","SLOVAKIA","356","Plastic products",-1.000293,.0277956
"SVK","SLOVAKIA","361","Pottery  china  earthenware",-.9324893,.1152469
"SVK","SLOVAKIA","362","Glass and products",-1.00576,.0035528
"SVK","SLOVAKIA","369","Other non-metallic mineral products",-.8964905,.1630201
"SVK","SLOVAKIA","371","Iron and steel",-1.020142,.0090051
"SVK","SLOVAKIA","372","Non-ferrous metals",-1.01257,.007835
"SVK","SLOVAKIA","381","Fabricated metal products",-1.010495,.0160354
"SVK","SLOVAKIA","382","Machinery  except electrical",-1.066434,.0169125
"SVK","SLOVAKIA","383","Machinery  electric",-1.278744,.2895663
"SVK","SLOVAKIA","384","Transport equipment",-1.059324,.0106091
"SVK","SLOVAKIA","385","Professional and scientific equipment",-1.0043,.0047275
"SVK","SLOVAKIA","390","Other manufactured products",-1.0341,.0291721
"SVN","SLOVENIA","311","Food products",-1.058509,.0325125
"SVN","SLOVENIA","313","Beverages",-1.38287,.2201523
"SVN","SLOVENIA","314","Tobacco",-.9994651,.0419287
"SVN","SLOVENIA","321","Textiles",-1.139677,.1023245
"SVN","SLOVENIA","322","Wearing apparel  except footwear",-1.011876,.0346052
"SVN","SLOVENIA","323","Leather products",-1.010591,.0450338
"SVN","SLOVENIA","324","Footwear  except rubber or plastic",-.8993005,.1438932
"SVN","SLOVENIA","331","Wood products  except furniture",-.9437976,.0660955
"SVN","SLOVENIA","332","Furniture  except metal",-1.005666,.002623
"SVN","SLOVENIA","341","Paper and products",-1.071383,.0416349
"SVN","SLOVENIA","342","Printing and publishing",-1.123386,.2522199
"SVN","SLOVENIA","351","Industrial chemicals",-1.042328,.0035415
"SVN","SLOVENIA","352","Other chemicals",-1.018974,.0050089
"SVN","SLOVENIA","353","Petroleum refineries",-.9599132,.0611412
"SVN","SLOVENIA","354","Miscellaneous petroleum and coal products",-1.002686,.007246
"SVN","SLOVENIA","355","Rubber products",-1.020501,.0346919
"SVN","SLOVENIA","356","Plastic products",-.9932119,.0372392
"SVN","SLOVENIA","361","Pottery  china  earthenware",-.9304944,.1173547
"SVN","SLOVENIA","362","Glass and products",-1.006496,.0026409
"SVN","SLOVENIA","369","Other non-metallic mineral products",-.9151483,.1339058
"SVN","SLOVENIA","371","Iron and steel",-1.023499,.0078215
"SVN","SLOVENIA","372","Non-ferrous metals",-1.017953,.004984
"SVN","SLOVENIA","381","Fabricated metal products",-1.010037,.0158985
"SVN","SLOVENIA","382","Machinery  except electrical",-1.041547,.0218957
"SVN","SLOVENIA","383","Machinery  electric",-1.31273,.3253641
"SVN","SLOVENIA","384","Transport equipment",-1.071294,.0031927
"SVN","SLOVENIA","385","Professional and scientific equipment",-1.001238,.0056605
"SVN","SLOVENIA","390","Other manufactured products",-1.035139,.0300942
"SWE","SWEDEN","311","Food products",-1.092101,.0717411
"SWE","SWEDEN","313","Beverages",-1.408939,.23237
"SWE","SWEDEN","314","Tobacco",-.9968857,.1114222
"SWE","SWEDEN","321","Textiles",-1.496331,.4099815
"SWE","SWEDEN","322","Wearing apparel  except footwear",-.9916249,.0760819
"SWE","SWEDEN","323","Leather products",-1.040709,.297472
"SWE","SWEDEN","324","Footwear  except rubber or plastic",-.7913819,.2949831
"SWE","SWEDEN","331","Wood products  except furniture",-.7854786,.2313753
"SWE","SWEDEN","332","Furniture  except metal",-1.002421,.0049291
"SWE","SWEDEN","341","Paper and products",-1.217868,.1633962
"SWE","SWEDEN","342","Printing and publishing",-1.153416,.3219641
"SWE","SWEDEN","351","Industrial chemicals",-1.018993,.0087079
"SWE","SWEDEN","352","Other chemicals",-1.00511,.0114429
"SWE","SWEDEN","353","Petroleum refineries",-.7462113,.3873434
"SWE","SWEDEN","354","Miscellaneous petroleum and coal products",-1.004086,.0126611
"SWE","SWEDEN","355","Rubber products",-1.028751,.059484
"SWE","SWEDEN","356","Plastic products",-.9748033,.0764906
"SWE","SWEDEN","361","Pottery  china  earthenware",-.8518359,.2444044
"SWE","SWEDEN","362","Glass and products",-1.00639,.0084719
"SWE","SWEDEN","369","Other non-metallic mineral products",-.6556669,.5193618
"SWE","SWEDEN","371","Iron and steel",-1.009878,.0182417
"SWE","SWEDEN","372","Non-ferrous metals",-1.009882,.0134839
"SWE","SWEDEN","381","Fabricated metal products",-.9830042,.0383674
"SWE","SWEDEN","382","Machinery  except electrical",-1.01451,.0317068
"SWE","SWEDEN","383","Machinery  electric",-1.362142,.4053001
"SWE","SWEDEN","384","Transport equipment",-1.020808,.006563
"SWE","SWEDEN","385","Professional and scientific equipment",-.9963139,.0071228
"SWE","SWEDEN","390","Other manufactured products",-1.041983,.0385003
"SWZ","SWAIZLAND","311","Food products",-1.083728,.0090544
"SWZ","SWAIZLAND","313","Beverages",-1.057631,.0235604
"SWZ","SWAIZLAND","314","Tobacco",-1.000664,.0240562
"SWZ","SWAIZLAND","321","Textiles",-1.10608,.0660244
"SWZ","SWAIZLAND","322","Wearing apparel  except footwear",-1.012731,.03387
"SWZ","SWAIZLAND","323","Leather products",-1.037625,.2658883
"SWZ","SWAIZLAND","324","Footwear  except rubber or plastic",-.9496597,.079686
"SWZ","SWAIZLAND","331","Wood products  except furniture",-.935839,.0735992
"SWZ","SWAIZLAND","332","Furniture  except metal",-1.009683,.001675
"SWZ","SWAIZLAND","341","Paper and products",-1.063316,.0318059
"SWZ","SWAIZLAND","342","Printing and publishing",-1.038146,.0582068
"SWZ","SWAIZLAND","351","Industrial chemicals",-1.036436,.0039851
"SWZ","SWAIZLAND","352","Other chemicals",-1.040751,.0037336
"SWZ","SWAIZLAND","353","Petroleum refineries",-.9861603,.0275518
"SWZ","SWAIZLAND","354","Miscellaneous petroleum and coal products",-1.020864,.0680827
"SWZ","SWAIZLAND","355","Rubber products",-1.018179,.0203603
"SWZ","SWAIZLAND","356","Plastic products",-1.013486,.0150511
"SWZ","SWAIZLAND","361","Pottery  china  earthenware",-.9427627,.0970893
"SWZ","SWAIZLAND","362","Glass and products",-1.005538,.0044628
"SWZ","SWAIZLAND","369","Other non-metallic mineral products",-.9797427,.0508503
"SWZ","SWAIZLAND","371","Iron and steel",-1.016862,.0110222
"SWZ","SWAIZLAND","372","Non-ferrous metals",-1.010261,.0259592
"SWZ","SWAIZLAND","381","Fabricated metal products",-1.020286,.0117136
"SWZ","SWAIZLAND","382","Machinery  except electrical",-1.067361,.0253491
"SWZ","SWAIZLAND","383","Machinery  electric",-1.359196,.3901232
"SWZ","SWAIZLAND","384","Transport equipment",-1.064214,.0038681
"SWZ","SWAIZLAND","385","Professional and scientific equipment",-.9833891,.0124749
"SWZ","SWAIZLAND","390","Other manufactured products",-1.031838,.0255941
"SYC","SEYCHELLES","311","Food products",-1.067946,.0127557
"SYC","SEYCHELLES","313","Beverages",-1.084187,.0437909
"SYC","SEYCHELLES","314","Tobacco",-.9994863,.0431263
"SYC","SEYCHELLES","321","Textiles",-1.249357,.2021035
"SYC","SEYCHELLES","322","Wearing apparel  except footwear",-.9793333,.1146098
"SYC","SEYCHELLES","323","Leather products",-1.029453,.2184028
"SYC","SEYCHELLES","324","Footwear  except rubber or plastic",-.9198575,.1172253
"SYC","SEYCHELLES","331","Wood products  except furniture",-.9851414,.0304868
"SYC","SEYCHELLES","332","Furniture  except metal",-1.004616,.0033256
"SYC","SEYCHELLES","341","Paper and products",-1.095609,.0650746
"SYC","SEYCHELLES","342","Printing and publishing",-1.060003,.1133702
"SYC","SEYCHELLES","351","Industrial chemicals",-1.014566,.0171508
"SYC","SEYCHELLES","352","Other chemicals",-1.01644,.0061904
"SYC","SEYCHELLES","353","Petroleum refineries",-.5879874,.5841333
"SYC","SEYCHELLES","355","Rubber products",-1.023319,.0439995
"SYC","SEYCHELLES","356","Plastic products",-.9982116,.0299998
"SYC","SEYCHELLES","361","Pottery  china  earthenware",-.9781974,.042071
"SYC","SEYCHELLES","362","Glass and products",-1.00593,.0033507
"SYC","SEYCHELLES","369","Other non-metallic mineral products",-.961559,.0729747
"SYC","SEYCHELLES","371","Iron and steel",-1.009141,.0198545
"SYC","SEYCHELLES","372","Non-ferrous metals",-1.010707,.026962
"SYC","SEYCHELLES","381","Fabricated metal products",-1.021632,.0112566
"SYC","SEYCHELLES","382","Machinery  except electrical",-1.021104,.0286468
"SYC","SEYCHELLES","383","Machinery  electric",-1.317664,.3628602
"SYC","SEYCHELLES","384","Transport equipment",-1.089275,.0513787
"SYC","SEYCHELLES","385","Professional and scientific equipment",-.9937665,.008241
"SYC","SEYCHELLES","390","Other manufactured products",-1.030174,.0229718
"TCD","CHAD","311","Food products",-1.056864,.0292421
"TCD","CHAD","313","Beverages",-1.483911,.2719475
"TCD","CHAD","314","Tobacco",-1.001098,.0189037
"TCD","CHAD","321","Textiles",-2.30305,1.086523
"TCD","CHAD","322","Wearing apparel  except footwear",-.8865873,.495811
"TCD","CHAD","331","Wood products  except furniture",-.3584761,.6784573
"TCD","CHAD","332","Furniture  except metal",-.9991171,.0126757
"TCD","CHAD","341","Paper and products",-1.401756,.3054861
"TCD","CHAD","342","Printing and publishing",-1.191072,.3940891
"TCD","CHAD","351","Industrial chemicals",-1.016683,.0316048
"TCD","CHAD","352","Other chemicals",-.9980522,.0187046
"TCD","CHAD","355","Rubber products",-1.04181,.0915105
"TCD","CHAD","356","Plastic products",-.9181653,.2160956
"TCD","CHAD","361","Pottery  china  earthenware",-.7636999,.3938117
"TCD","CHAD","362","Glass and products",-1.016237,.0277796
"TCD","CHAD","369","Other non-metallic mineral products",-.9116228,.1394056
"TCD","CHAD","371","Iron and steel",-1.001812,.0855567
"TCD","CHAD","372","Non-ferrous metals",-1.104665,.3665417
"TCD","CHAD","381","Fabricated metal products",-.9589479,.0682243
"TCD","CHAD","382","Machinery  except electrical",-.9288998,.098398
"TCD","CHAD","383","Machinery  electric",-2.214401,1.462041
"TCD","CHAD","384","Transport equipment",-.9988813,.0135262
"TCD","CHAD","385","Professional and scientific equipment",-.9774454,.0153902
"TCD","CHAD","390","Other manufactured products",-1.310235,.3192222
"TGO","TOGO","311","Food products",-1.055741,.0240636
"TGO","TOGO","313","Beverages",-1.094541,.0506023
"TGO","TOGO","314","Tobacco",-1.00687,.0046309
"TGO","TOGO","321","Textiles",-1.129155,.0900398
"TGO","TOGO","322","Wearing apparel  except footwear",-.9647167,.1705167
"TGO","TOGO","323","Leather products",-1.026471,.2243599
"TGO","TOGO","324","Footwear  except rubber or plastic",-.7775543,.3219696
"TGO","TOGO","331","Wood products  except furniture",-.3519578,.6904151
"TGO","TOGO","332","Furniture  except metal",-.9969847,.0226078
"TGO","TOGO","341","Paper and products",-1.187307,.1417461
"TGO","TOGO","342","Printing and publishing",-1.092256,.1912107
"TGO","TOGO","351","Industrial chemicals",-1.019777,.0082001
"TGO","TOGO","352","Other chemicals",-1.012338,.0073899
"TGO","TOGO","353","Petroleum refineries",-.8583472,.2451837
"TGO","TOGO","354","Miscellaneous petroleum and coal products",-1.006814,.0223663
"TGO","TOGO","355","Rubber products",-1.028693,.0637058
"TGO","TOGO","356","Plastic products",-.9731788,.0799253
"TGO","TOGO","361","Pottery  china  earthenware",-.8463202,.2731042
"TGO","TOGO","362","Glass and products",-1.011019,.0185187
"TGO","TOGO","369","Other non-metallic mineral products",-.9997779,.0320141
"TGO","TOGO","371","Iron and steel",-1.016567,.011434
"TGO","TOGO","372","Non-ferrous metals",-1.011488,.031013
"TGO","TOGO","381","Fabricated metal products",-.9677329,.0558724
"TGO","TOGO","382","Machinery  except electrical",-.965243,.0661177
"TGO","TOGO","383","Machinery  electric",-1.577029,.6986312
"TGO","TOGO","384","Transport equipment",-1.012437,.0086121
"TGO","TOGO","385","Professional and scientific equipment",-.9595745,.0289605
"TGO","TOGO","390","Other manufactured products",-1.154349,.1635794
"THA","THAILAND","311","Food products",-1.118923,.0951099
"THA","THAILAND","313","Beverages",-1.489189,.2728913
"THA","THAILAND","314","Tobacco",-.9965078,.1286915
"THA","THAILAND","321","Textiles",-1.225531,.1807745
"THA","THAILAND","322","Wearing apparel  except footwear",-.7182153,1.22391
"THA","THAILAND","323","Leather products",-1.014727,.0945341
"THA","THAILAND","331","Wood products  except furniture",-.888636,.1192826
"THA","THAILAND","332","Furniture  except metal",-.9856841,.0845153
"THA","THAILAND","341","Paper and products",-1.199603,.1518364
"THA","THAILAND","342","Printing and publishing",-1.397506,.8418663
"THA","THAILAND","351","Industrial chemicals",-1.035739,.004086
"THA","THAILAND","352","Other chemicals",-1.00292,.0134371
"THA","THAILAND","353","Petroleum refineries",-.8950821,.1527438
"THA","THAILAND","354","Miscellaneous petroleum and coal products",-1.003903,.0128379
"THA","THAILAND","355","Rubber products",-1.036331,.0789199
"THA","THAILAND","356","Plastic products",-.9864739,.0526141
"THA","THAILAND","361","Pottery  china  earthenware",-.823386,.3171917
"THA","THAILAND","362","Glass and products",-1.006516,.0089395
"THA","THAILAND","369","Other non-metallic mineral products",-.7222635,.4662635
"THA","THAILAND","371","Iron and steel",-1.026587,.0069899
"THA","THAILAND","372","Non-ferrous metals",-1.013891,.0069234
"THA","THAILAND","381","Fabricated metal products",-.9958177,.0257328
"THA","THAILAND","382","Machinery  except electrical",-1.055602,.018266
"THA","THAILAND","383","Machinery  electric",-1.227462,.1964722
"THA","THAILAND","384","Transport equipment",-1.025759,.0063965
"THA","THAILAND","385","Professional and scientific equipment",-.9950066,.0078119
"THA","THAILAND","390","Other manufactured products",-1.026908,.016846
"TKM","TURKMENISTAN","311","Food products",-1.057167,.0177977
"TKM","TURKMENISTAN","313","Beverages",-1.25988,.1556485
"TKM","TURKMENISTAN","314","Tobacco",-1.014128,.0089043
"TKM","TURKMENISTAN","321","Textiles",-1.261946,.2128516
"TKM","TURKMENISTAN","322","Wearing apparel  except footwear",-.9393569,.2723202
"TKM","TURKMENISTAN","323","Leather products",-1.077641,.634405
"TKM","TURKMENISTAN","324","Footwear  except rubber or plastic",-.7048513,.4301448
"TKM","TURKMENISTAN","331","Wood products  except furniture",-.9095929,.0998624
"TKM","TURKMENISTAN","332","Furniture  except metal",-1.002123,.0054623
"TKM","TURKMENISTAN","341","Paper and products",-1.174427,.1560724
"TKM","TURKMENISTAN","342","Printing and publishing",-1.077902,.3611844
"TKM","TURKMENISTAN","351","Industrial chemicals",-1.019771,.0082129
"TKM","TURKMENISTAN","352","Other chemicals",-1.016513,.0058352
"TKM","TURKMENISTAN","353","Petroleum refineries",-.7377234,.4508233
"TKM","TURKMENISTAN","354","Miscellaneous petroleum and coal products",-1.002084,.0035198
"TKM","TURKMENISTAN","355","Rubber products",-1.018186,.0204071
"TKM","TURKMENISTAN","356","Plastic products",-.9791697,.0657575
"TKM","TURKMENISTAN","361","Pottery  china  earthenware",-.9263819,.1321367
"TKM","TURKMENISTAN","362","Glass and products",-1.007635,.0107046
"TKM","TURKMENISTAN","369","Other non-metallic mineral products",-.9373015,.1031194
"TKM","TURKMENISTAN","371","Iron and steel",-1.036123,.0054575
"TKM","TURKMENISTAN","372","Non-ferrous metals",-1.014445,.0455785
"TKM","TURKMENISTAN","381","Fabricated metal products",-1.010656,.0174204
"TKM","TURKMENISTAN","382","Machinery  except electrical",-1.080429,.0196753
"TKM","TURKMENISTAN","383","Machinery  electric",-1.376857,.4280168
"TKM","TURKMENISTAN","384","Transport equipment",-1.026571,.0055021
"TKM","TURKMENISTAN","385","Professional and scientific equipment",-.9925341,.0100277
"TKM","TURKMENISTAN","390","Other manufactured products",-1.060755,.091491
"TTO","TRINIDAD TBG","311","Food products",-1.055914,.0258841
"TTO","TRINIDAD TBG","313","Beverages",-1.4232,.2472084
"TTO","TRINIDAD TBG","314","Tobacco",-.9979521,.1534477
"TTO","TRINIDAD TBG","321","Textiles",-1.288795,.2318342
"TTO","TRINIDAD TBG","322","Wearing apparel  except footwear",-.8800866,.5476983
"TTO","TRINIDAD TBG","323","Leather products",-1.083023,.6284832
"TTO","TRINIDAD TBG","324","Footwear  except rubber or plastic",-.7374284,.372857
"TTO","TRINIDAD TBG","331","Wood products  except furniture",-.9014797,.1172094
"TTO","TRINIDAD TBG","332","Furniture  except metal",-.998028,.0168679
"TTO","TRINIDAD TBG","341","Paper and products",-1.123287,.0883068
"TTO","TRINIDAD TBG","342","Printing and publishing",-1.125968,.264365
"TTO","TRINIDAD TBG","351","Industrial chemicals",-1.019627,.0084745
"TTO","TRINIDAD TBG","352","Other chemicals",-1.00995,.0084679
"TTO","TRINIDAD TBG","353","Petroleum refineries",-.6990601,.4317052
"TTO","TRINIDAD TBG","354","Miscellaneous petroleum and coal products",-1.00211,.00252
"TTO","TRINIDAD TBG","355","Rubber products",-1.025827,.050719
"TTO","TRINIDAD TBG","356","Plastic products",-.9843426,.0542703
"TTO","TRINIDAD TBG","361","Pottery  china  earthenware",-.8590475,.2497622
"TTO","TRINIDAD TBG","362","Glass and products",-1.006225,.0080602
"TTO","TRINIDAD TBG","369","Other non-metallic mineral products",-.8412854,.2425897
"TTO","TRINIDAD TBG","371","Iron and steel",-1.015471,.0127612
"TTO","TRINIDAD TBG","372","Non-ferrous metals",-1.010393,.0265175
"TTO","TRINIDAD TBG","381","Fabricated metal products",-.9917719,.0296642
"TTO","TRINIDAD TBG","382","Machinery  except electrical",-1.0581,.0233212
"TTO","TRINIDAD TBG","383","Machinery  electric",-1.630222,.7353492
